date.collected,state,town,site.id,sampler.initials,org.name,latitude,longitude,transect.direction,quadrat.no,quadrat.distance,shoot.type,quadrat.size,shoot.no,notes,,,
5/15/2024,MA,Plymouth,SH,FS.IS,MA Division of Marine Fisheries,42.00343,-70.61506,135,10,28,reproductive,0.25,0,NA,,,
5/15/2024,MA,Plymouth,SH,FS.IS,MA Division of Marine Fisheries,42.00343,-70.61506,135,11,31,reproductive,0.25,0,NA,,,
5/15/2024,MA,Plymouth,SH,FS.IS,MA Division of Marine Fisheries,42.00343,-70.61506,135,12,34,reproductive,0.25,0,NA,,,
5/28/2024,MA,Plymouth,CI,KF.IS,MA Division of Marine Fisheries,42.00146,-70.64148,180,1,1,vegetative,0.0625,4,NA,,,
5/28/2024,MA,Plymouth,CI,KF.IS,MA Division of Marine Fisheries,42.00146,-70.64148,180,2,4,vegetative,0.0625,21,NA,,,
5/28/2024,MA,Plymouth,CI,KF.IS,MA Division of Marine Fisheries,42.00146,-70.64148,180,3,7,vegetative,0.0625,19,NA,,,
5/28/2024,MA,Plymouth,CI,KF.IS,MA Division of Marine Fisheries,42.00146,-70.64148,180,4,10,vegetative,0.0625,17,NA,,,
5/28/2024,MA,Plymouth,CI,KF.IS,MA Division of Marine Fisheries,42.00146,-70.64148,180,5,13,vegetative,0.0625,10,NA,,,
5/28/2024,MA,Plymouth,CI,KF.IS,MA Division of Marine Fisheries,42.00146,-70.64148,180,6,16,vegetative,0.0625,16,NA,,,
5/28/2024,MA,Plymouth,CI,KF.IS,MA Division of Marine Fisheries,42.00146,-70.64148,180,7,19,vegetative,0.0625,11,NA,,,
5/28/2024,MA,Plymouth,CI,KF.IS,MA Division of Marine Fisheries,42.00146,-70.64148,180,8,22,vegetative,0.0625,1,NA,,,
5/28/2024,MA,Plymouth,CI,KF.IS,MA Division of Marine Fisheries,42.00146,-70.64148,180,9,25,vegetative,0.0625,0,NA,,,
5/28/2024,MA,Plymouth,CI,KF.IS,MA Division of Marine Fisheries,42.00146,-70.64148,180,10,28,vegetative,0.0625,2,NA,,,
5/28/2024,MA,Plymouth,CI,KF.IS,MA Division of Marine Fisheries,42.00146,-70.64148,180,11,31,vegetative,0.0625,2,NA,,,
5/28/2024,MA,Plymouth,CI,KF.IS,MA Division of Marine Fisheries,42.00146,-70.64148,180,12,34,vegetative,0.0625,4,NA,,,
5/28/2024,MA,Plymouth,CI,KF.IS,MA Division of Marine Fisheries,42.00146,-70.64148,180,1,1,reproductive,0.25,1,NA,,,
5/28/2024,MA,Plymouth,CI,KF.IS,MA Division of Marine Fisheries,42.00146,-70.64148,180,2,4,reproductive,0.25,13,NA,,,
5/28/2024,MA,Plymouth,CI,KF.IS,MA Division of Marine Fisheries,42.00146,-70.64148,180,3,7,reproductive,0.25,14,NA,,,
5/28/2024,MA,Plymouth,CI,KF.IS,MA Division of Marine Fisheries,42.00146,-70.64148,180,4,10,reproductive,0.25,1,NA,,,
5/28/2024,MA,Plymouth,CI,KF.IS,MA Division of Marine Fisheries,42.00146,-70.64148,180,5,13,reproductive,0.25,1,NA,,,
5/28/2024,MA,Plymouth,CI,KF.IS,MA Division of Marine Fisheries,42.00146,-70.64148,180,6,16,reproductive,0.25,0,NA,,,
5/28/2024,MA,Plymouth,CI,KF.IS,MA Division of Marine Fisheries,42.00146,-70.64148,180,7,19,reproductive,0.25,7,NA,,,
5/28/2024,MA,Plymouth,CI,KF.IS,MA Division of Marine Fisheries,42.00146,-70.64148,180,8,22,reproductive,0.25,0,NA,,,
5/28/2024,MA,Plymouth,CI,KF.IS,MA Division of Marine Fisheries,42.00146,-70.64148,180,9,25,reproductive,0.25,0,NA,,,
5/28/2024,MA,Plymouth,CI,KF.IS,MA Division of Marine Fisheries,42.00146,-70.64148,180,10,28,reproductive,0.25,0,NA,,,
5/28/2024,MA,Plymouth,CI,KF.IS,MA Division of Marine Fisheries,42.00146,-70.64148,180,11,31,reproductive,0.25,0,NA,,,
5/28/2024,MA,Plymouth,CI,KF.IS,MA Division of Marine Fisheries,42.00146,-70.64148,180,12,34,reproductive,0.25,0,NA,,,
5/28/2024,MA,Lynn,LH,KF.IS,MA Division of Marine Fisheries,42.43701,-70.95276,0,1,1,vegetative,0.0625,0,NA,,,
5/28/2024,MA,Lynn,LH,KF.IS,MA Division of Marine Fisheries,42.43701,-70.95276,0,2,4,vegetative,0.0625,0,NA,,,
5/28/2024,MA,Lynn,LH,KF.IS,MA Division of Marine Fisheries,42.43701,-70.95276,0,3,7,vegetative,0.0625,0,NA,,,
5/28/2024,MA,Lynn,LH,KF.IS,MA Division of Marine Fisheries,42.43701,-70.95276,0,4,10,vegetative,0.0625,0,NA,,,
5/28/2024,MA,Lynn,LH,KF.IS,MA Division of Marine Fisheries,42.43701,-70.95276,0,5,13,vegetative,0.0625,0,NA,,,
5/28/2024,MA,Lynn,LH,KF.IS,MA Division of Marine Fisheries,42.43701,-70.95276,0,6,16,vegetative,0.0625,0,NA,,,
5/28/2024,MA,Lynn,LH,KF.IS,MA Division of Marine Fisheries,42.43701,-70.95276,0,7,19,vegetative,0.0625,1,NA,,,
5/28/2024,MA,Lynn,LH,KF.IS,MA Division of Marine Fisheries,42.43701,-70.95276,0,8,22,vegetative,0.0625,0,NA,,,
5/28/2024,MA,Lynn,LH,KF.IS,MA Division of Marine Fisheries,42.43701,-70.95276,0,9,25,vegetative,0.0625,0,NA,,,
5/28/2024,MA,Lynn,LH,KF.IS,MA Division of Marine Fisheries,42.43701,-70.95276,0,10,28,vegetative,0.0625,3,NA,,,
5/28/2024,MA,Lynn,LH,KF.IS,MA Division of Marine Fisheries,42.43701,-70.95276,0,11,31,vegetative,0.0625,3,NA,,,
5/28/2024,MA,Lynn,LH,KF.IS,MA Division of Marine Fisheries,42.43701,-70.95276,0,12,34,vegetative,0.0625,0,NA,,,
5/28/2024,MA,Lynn,LH,KF.IS,MA Division of Marine Fisheries,42.43701,-70.95276,0,1,1,reproductive,0.25,0,NA,,,
5/28/2024,MA,Lynn,LH,KF.IS,MA Division of Marine Fisheries,42.43701,-70.95276,0,2,4,reproductive,0.25,0,NA,,,
5/28/2024,MA,Lynn,LH,KF.IS,MA Division of Marine Fisheries,42.43701,-70.95276,0,3,7,reproductive,0.25,0,NA,,,
5/28/2024,MA,Lynn,LH,KF.IS,MA Division of Marine Fisheries,42.43701,-70.95276,0,4,10,reproductive,0.25,0,NA,,,
5/28/2024,MA,Lynn,LH,KF.IS,MA Division of Marine Fisheries,42.43701,-70.95276,0,5,13,reproductive,0.25,0,NA,,,
5/28/2024,MA,Lynn,LH,KF.IS,MA Division of Marine Fisheries,42.43701,-70.95276,0,6,16,reproductive,0.25,0,NA,,,
5/28/2024,MA,Lynn,LH,KF.IS,MA Division of Marine Fisheries,42.43701,-70.95276,0,7,19,reproductive,0.25,0,NA,,,
5/28/2024,MA,Lynn,LH,KF.IS,MA Division of Marine Fisheries,42.43701,-70.95276,0,8,22,reproductive,0.25,1,NA,,,
5/28/2024,MA,Lynn,LH,KF.IS,MA Division of Marine Fisheries,42.43701,-70.95276,0,9,25,reproductive,0.25,0,NA,,,
5/28/2024,MA,Lynn,LH,KF.IS,MA Division of Marine Fisheries,42.43701,-70.95276,0,10,28,reproductive,0.25,2,NA,,,
5/28/2024,MA,Lynn,LH,KF.IS,MA Division of Marine Fisheries,42.43701,-70.95276,0,11,31,reproductive,0.25,2,NA,,,
5/28/2024,MA,Lynn,LH,KF.IS,MA Division of Marine Fisheries,42.43701,-70.95276,0,12,34,reproductive,0.25,0,NA,,,
5/28/2024,MA,Plymouth,PC,KF.IS,MA Division of Marine Fisheries,41.98567,-70.68233,180,1,1,vegetative,0.0625,11,NA,,,
5/28/2024,MA,Plymouth,PC,KF.IS,MA Division of Marine Fisheries,41.98567,-70.68233,180,2,4,vegetative,0.0625,8,NA,,,
5/28/2024,MA,Plymouth,PC,KF.IS,MA Division of Marine Fisheries,41.98567,-70.68233,180,3,7,vegetative,0.0625,6,NA,,,
5/28/2024,MA,Plymouth,PC,KF.IS,MA Division of Marine Fisheries,41.98567,-70.68233,180,4,10,vegetative,0.0625,12,NA,,,
5/28/2024,MA,Plymouth,PC,KF.IS,MA Division of Marine Fisheries,41.98567,-70.68233,180,5,13,vegetative,0.0625,14,NA,,,
5/28/2024,MA,Plymouth,PC,KF.IS,MA Division of Marine Fisheries,41.98567,-70.68233,180,6,16,vegetative,0.0625,9,NA,,,
5/28/2024,MA,Plymouth,PC,KF.IS,MA Division of Marine Fisheries,41.98567,-70.68233,180,7,19,vegetative,0.0625,32,NA,,,
5/28/2024,MA,Plymouth,PC,KF.IS,MA Division of Marine Fisheries,41.98567,-70.68233,180,8,22,vegetative,0.0625,9,NA,,,
5/28/2024,MA,Plymouth,PC,KF.IS,MA Division of Marine Fisheries,41.98567,-70.68233,180,9,25,vegetative,0.0625,9,NA,,,
5/28/2024,MA,Plymouth,PC,KF.IS,MA Division of Marine Fisheries,41.98567,-70.68233,180,10,28,vegetative,0.0625,7,NA,,,
5/28/2024,MA,Plymouth,PC,KF.IS,MA Division of Marine Fisheries,41.98567,-70.68233,180,11,31,vegetative,0.0625,16,NA,,,
5/28/2024,MA,Plymouth,PC,KF.IS,MA Division of Marine Fisheries,41.98567,-70.68233,180,12,34,vegetative,0.0625,9,NA,,,
5/28/2024,MA,Plymouth,PC,KF.IS,MA Division of Marine Fisheries,41.98567,-70.68233,180,1,1,reproductive,0.25,8,NA,,,
5/28/2024,MA,Plymouth,PC,KF.IS,MA Division of Marine Fisheries,41.98567,-70.68233,180,2,4,reproductive,0.25,6,NA,,,
5/28/2024,MA,Plymouth,PC,KF.IS,MA Division of Marine Fisheries,41.98567,-70.68233,180,3,7,reproductive,0.25,9,NA,,,
5/28/2024,MA,Plymouth,PC,KF.IS,MA Division of Marine Fisheries,41.98567,-70.68233,180,4,10,reproductive,0.25,3,NA,,,
5/28/2024,MA,Plymouth,PC,KF.IS,MA Division of Marine Fisheries,41.98567,-70.68233,180,5,13,reproductive,0.25,5,NA,,,
5/28/2024,MA,Plymouth,PC,KF.IS,MA Division of Marine Fisheries,41.98567,-70.68233,180,6,16,reproductive,0.25,7,NA,,,
5/28/2024,MA,Plymouth,PC,KF.IS,MA Division of Marine Fisheries,41.98567,-70.68233,180,7,19,reproductive,0.25,5,NA,,,
5/28/2024,MA,Plymouth,PC,KF.IS,MA Division of Marine Fisheries,41.98567,-70.68233,180,8,22,reproductive,0.25,3,NA,,,
5/28/2024,MA,Plymouth,PC,KF.IS,MA Division of Marine Fisheries,41.98567,-70.68233,180,9,25,reproductive,0.25,0,NA,,,
5/28/2024,MA,Plymouth,PC,KF.IS,MA Division of Marine Fisheries,41.98567,-70.68233,180,10,28,reproductive,0.25,2,NA,,,
5/28/2024,MA,Plymouth,PC,KF.IS,MA Division of Marine Fisheries,41.98567,-70.68233,180,11,31,reproductive,0.25,0,NA,,,
5/28/2024,MA,Plymouth,PC,KF.IS,MA Division of Marine Fisheries,41.98567,-70.68233,180,12,34,reproductive,0.25,2,NA,,,
5/28/2024,MA,Plymouth,SH,KF.IS,MA Division of Marine Fisheries,42.00343,-70.61506,135,1,1,vegetative,0.0625,0,NA,,,
5/28/2024,MA,Plymouth,SH,KF.IS,MA Division of Marine Fisheries,42.00343,-70.61506,135,2,4,vegetative,0.0625,18,NA,,,
5/28/2024,MA,Plymouth,SH,KF.IS,MA Division of Marine Fisheries,42.00343,-70.61506,135,3,7,vegetative,0.0625,0,NA,,,
5/28/2024,MA,Plymouth,SH,KF.IS,MA Division of Marine Fisheries,42.00343,-70.61506,135,4,10,vegetative,0.0625,0,NA,,,
5/28/2024,MA,Plymouth,SH,KF.IS,MA Division of Marine Fisheries,42.00343,-70.61506,135,5,13,vegetative,0.0625,0,NA,,,
5/28/2024,MA,Plymouth,SH,KF.IS,MA Division of Marine Fisheries,42.00343,-70.61506,135,6,16,vegetative,0.0625,4,NA,,,
5/28/2024,MA,Plymouth,SH,KF.IS,MA Division of Marine Fisheries,42.00343,-70.61506,135,7,19,vegetative,0.0625,0,NA,,,
5/28/2024,MA,Plymouth,SH,KF.IS,MA Division of Marine Fisheries,42.00343,-70.61506,135,8,22,vegetative,0.0625,0,NA,,,
5/28/2024,MA,Plymouth,SH,KF.IS,MA Division of Marine Fisheries,42.00343,-70.61506,135,9,25,vegetative,0.0625,0,NA,,,
5/28/2024,MA,Plymouth,SH,KF.IS,MA Division of Marine Fisheries,42.00343,-70.61506,135,10,28,vegetative,0.0625,0,NA,,,
5/28/2024,MA,Plymouth,SH,KF.IS,MA Division of Marine Fisheries,42.00343,-70.61506,135,11,31,vegetative,0.0625,0,NA,,,
5/28/2024,MA,Plymouth,SH,KF.IS,MA Division of Marine Fisheries,42.00343,-70.61506,135,12,34,vegetative,0.0625,0,NA,,,
5/28/2024,MA,Plymouth,SH,KF.IS,MA Division of Marine Fisheries,42.00343,-70.61506,135,1,1,reproductive,0.25,0,NA,,,
5/28/2024,MA,Plymouth,SH,KF.IS,MA Division of Marine Fisheries,42.00343,-70.61506,135,2,4,reproductive,0.25,15,NA,,,
5/28/2024,MA,Plymouth,SH,KF.IS,MA Division of Marine Fisheries,42.00343,-70.61506,135,3,7,reproductive,0.25,0,NA,,,
5/28/2024,MA,Plymouth,SH,KF.IS,MA Division of Marine Fisheries,42.00343,-70.61506,135,4,10,reproductive,0.25,0,NA,,,
5/28/2024,MA,Plymouth,SH,KF.IS,MA Division of Marine Fisheries,42.00343,-70.61506,135,5,13,reproductive,0.25,0,NA,,,
5/28/2024,MA,Plymouth,SH,KF.IS,MA Division of Marine Fisheries,42.00343,-70.61506,135,6,16,reproductive,0.25,8,NA,,,
5/28/2024,MA,Plymouth,SH,KF.IS,MA Division of Marine Fisheries,42.00343,-70.61506,135,7,19,reproductive,0.25,0,NA,,,
5/28/2024,MA,Plymouth,SH,KF.IS,MA Division of Marine Fisheries,42.00343,-70.61506,135,8,22,reproductive,0.25,0,NA,,,
5/28/2024,MA,Plymouth,SH,KF.IS,MA Division of Marine Fisheries,42.00343,-70.61506,135,9,25,reproductive,0.25,0,NA,,,
5/28/2024,MA,Plymouth,SH,KF.IS,MA Division of Marine Fisheries,42.00343,-70.61506,135,10,28,reproductive,0.25,0,NA,,,
5/28/2024,MA,Plymouth,SH,KF.IS,MA Division of Marine Fisheries,42.00343,-70.61506,135,11,31,reproductive,0.25,0,NA,,,
5/28/2024,MA,Plymouth,SH,KF.IS,MA Division of Marine Fisheries,42.00343,-70.61506,135,12,34,reproductive,0.25,0,NA,,,
5/31/2024,MA,Salem,AQ,IS.MA,MA Division of Marine Fisheries,42.53003,-70.85286,90,1,1,vegetative,0.0625,0,NA,,,
5/31/2024,MA,Salem,AQ,IS.MA,MA Division of Marine Fisheries,42.53003,-70.85286,90,2,4,vegetative,0.0625,0,NA,,,
5/31/2024,MA,Salem,AQ,IS.MA,MA Division of Marine Fisheries,42.53003,-70.85286,90,3,7,vegetative,0.0625,5,NA,,,
5/31/2024,MA,Salem,AQ,IS.MA,MA Division of Marine Fisheries,42.53003,-70.85286,90,4,10,vegetative,0.0625,10,NA,,,
5/31/2024,MA,Salem,AQ,IS.MA,MA Division of Marine Fisheries,42.53003,-70.85286,90,5,13,vegetative,0.0625,7,NA,,,
5/31/2024,MA,Salem,AQ,IS.MA,MA Division of Marine Fisheries,42.53003,-70.85286,90,6,16,vegetative,0.0625,5,NA,,,
5/31/2024,MA,Salem,AQ,IS.MA,MA Division of Marine Fisheries,42.53003,-70.85286,90,7,19,vegetative,0.0625,15,NA,,,
5/31/2024,MA,Salem,AQ,IS.MA,MA Division of Marine Fisheries,42.53003,-70.85286,90,8,22,vegetative,0.0625,10,NA,,,
5/31/2024,MA,Salem,AQ,IS.MA,MA Division of Marine Fisheries,42.53003,-70.85286,90,9,25,vegetative,0.0625,0,NA,,,
5/31/2024,MA,Salem,AQ,IS.MA,MA Division of Marine Fisheries,42.53003,-70.85286,90,10,28,vegetative,0.0625,3,NA,,,
5/31/2024,MA,Salem,AQ,IS.MA,MA Division of Marine Fisheries,42.53003,-70.85286,90,11,31,vegetative,0.0625,23,NA,,,
5/31/2024,MA,Salem,AQ,IS.MA,MA Division of Marine Fisheries,42.53003,-70.85286,90,12,34,vegetative,0.0625,21,NA,,,
5/31/2024,MA,Salem,AQ,IS.MA,MA Division of Marine Fisheries,42.53003,-70.85286,90,1,1,reproductive,0.25,0,NA,,,
5/31/2024,MA,Salem,AQ,IS.MA,MA Division of Marine Fisheries,42.53003,-70.85286,90,2,4,reproductive,0.25,0,NA,,,
5/31/2024,MA,Salem,AQ,IS.MA,MA Division of Marine Fisheries,42.53003,-70.85286,90,3,7,reproductive,0.25,3,NA,,,
5/31/2024,MA,Salem,AQ,IS.MA,MA Division of Marine Fisheries,42.53003,-70.85286,90,4,10,reproductive,0.25,2,NA,,,
5/31/2024,MA,Salem,AQ,IS.MA,MA Division of Marine Fisheries,42.53003,-70.85286,90,5,13,reproductive,0.25,0,NA,,,
5/31/2024,MA,Salem,AQ,IS.MA,MA Division of Marine Fisheries,42.53003,-70.85286,90,6,16,reproductive,0.25,4,NA,,,
5/31/2024,MA,Salem,AQ,IS.MA,MA Division of Marine Fisheries,42.53003,-70.85286,90,7,19,reproductive,0.25,0,NA,,,
5/31/2024,MA,Salem,AQ,IS.MA,MA Division of Marine Fisheries,42.53003,-70.85286,90,8,22,reproductive,0.25,5,NA,,,
5/31/2024,MA,Salem,AQ,IS.MA,MA Division of Marine Fisheries,42.53003,-70.85286,90,9,25,reproductive,0.25,0,NA,,,
5/31/2024,MA,Salem,AQ,IS.MA,MA Division of Marine Fisheries,42.53003,-70.85286,90,10,28,reproductive,0.25,0,NA,,,
5/31/2024,MA,Salem,AQ,IS.MA,MA Division of Marine Fisheries,42.53003,-70.85286,90,11,31,reproductive,0.25,0,NA,,,
5/31/2024,MA,Salem,AQ,IS.MA,MA Division of Marine Fisheries,42.53003,-70.85286,90,12,34,reproductive,0.25,0,NA,,,
5/31/2024,MA,Gloucester,CB,FS.MA,MA Division of Marine Fisheries,42.6572,-70.68275,0,1,1,vegetative,0.0625,22,NA,,,
5/31/2024,MA,Gloucester,CB,FS.MA,MA Division of Marine Fisheries,42.6572,-70.68275,0,2,4,vegetative,0.0625,24,NA,,,
5/31/2024,MA,Gloucester,CB,FS.MA,MA Division of Marine Fisheries,42.6572,-70.68275,0,3,7,vegetative,0.0625,1,NA,,,
5/31/2024,MA,Gloucester,CB,FS.MA,MA Division of Marine Fisheries,42.6572,-70.68275,0,4,10,vegetative,0.0625,4,NA,,,
5/31/2024,MA,Gloucester,CB,FS.MA,MA Division of Marine Fisheries,42.6572,-70.68275,0,5,13,vegetative,0.0625,2,NA,,,
5/31/2024,MA,Gloucester,CB,FS.MA,MA Division of Marine Fisheries,42.6572,-70.68275,0,6,16,vegetative,0.0625,0,NA,,,
5/31/2024,MA,Gloucester,CB,FS.MA,MA Division of Marine Fisheries,42.6572,-70.68275,0,7,19,vegetative,0.0625,11,NA,,,
5/31/2024,MA,Gloucester,CB,FS.MA,MA Division of Marine Fisheries,42.6572,-70.68275,0,8,22,vegetative,0.0625,22,NA,,,
5/31/2024,MA,Gloucester,CB,FS.MA,MA Division of Marine Fisheries,42.6572,-70.68275,0,9,25,vegetative,0.0625,21,NA,,,
5/31/2024,MA,Gloucester,CB,FS.MA,MA Division of Marine Fisheries,42.6572,-70.68275,0,10,28,vegetative,0.0625,18,NA,,,
5/31/2024,MA,Gloucester,CB,FS.MA,MA Division of Marine Fisheries,42.6572,-70.68275,0,11,31,vegetative,0.0625,20,NA,,,
5/31/2024,MA,Gloucester,CB,FS.MA,MA Division of Marine Fisheries,42.6572,-70.68275,0,12,34,vegetative,0.0625,16,NA,,,
5/31/2024,MA,Gloucester,CB,FS.MA,MA Division of Marine Fisheries,42.6572,-70.68275,0,1,1,reproductive,0.25,3,NA,,,
5/31/2024,MA,Gloucester,CB,FS.MA,MA Division of Marine Fisheries,42.6572,-70.68275,0,2,4,reproductive,0.25,0,NA,,,
5/31/2024,MA,Gloucester,CB,FS.MA,MA Division of Marine Fisheries,42.6572,-70.68275,0,3,7,reproductive,0.25,0,NA,,,
5/31/2024,MA,Gloucester,CB,FS.MA,MA Division of Marine Fisheries,42.6572,-70.68275,0,4,10,reproductive,0.25,0,NA,,,
5/31/2024,MA,Gloucester,CB,FS.MA,MA Division of Marine Fisheries,42.6572,-70.68275,0,5,13,reproductive,0.25,1,NA,,,
5/31/2024,MA,Gloucester,CB,FS.MA,MA Division of Marine Fisheries,42.6572,-70.68275,0,6,16,reproductive,0.25,0,NA,,,
5/31/2024,MA,Gloucester,CB,FS.MA,MA Division of Marine Fisheries,42.6572,-70.68275,0,7,19,reproductive,0.25,2,NA,,,
5/31/2024,MA,Gloucester,CB,FS.MA,MA Division of Marine Fisheries,42.6572,-70.68275,0,8,22,reproductive,0.25,2,NA,,,
5/31/2024,MA,Gloucester,CB,FS.MA,MA Division of Marine Fisheries,42.6572,-70.68275,0,9,25,reproductive,0.25,1,NA,,,
5/31/2024,MA,Gloucester,CB,FS.MA,MA Division of Marine Fisheries,42.6572,-70.68275,0,10,28,reproductive,0.25,1,NA,,,
5/31/2024,MA,Gloucester,CB,FS.MA,MA Division of Marine Fisheries,42.6572,-70.68275,0,11,31,reproductive,0.25,0,NA,,,
5/31/2024,MA,Gloucester,CB,FS.MA,MA Division of Marine Fisheries,42.6572,-70.68275,0,12,34,reproductive,0.25,0,NA,,,
5/31/2024,MA,Gloucester,DC,FS.MA,MA Division of Marine Fisheries,42.66801,-70.67422,45,1,1,vegetative,0.0625,16,NA,,,
5/31/2024,MA,Gloucester,DC,FS.MA,MA Division of Marine Fisheries,42.66801,-70.67422,45,2,4,vegetative,0.0625,13,NA,,,
5/31/2024,MA,Gloucester,DC,FS.MA,MA Division of Marine Fisheries,42.66801,-70.67422,45,3,7,vegetative,0.0625,7,NA,,,
5/31/2024,MA,Gloucester,DC,FS.MA,MA Division of Marine Fisheries,42.66801,-70.67422,45,4,10,vegetative,0.0625,18,NA,,,
5/31/2024,MA,Gloucester,DC,FS.MA,MA Division of Marine Fisheries,42.66801,-70.67422,45,5,13,vegetative,0.0625,11,NA,,,
5/31/2024,MA,Gloucester,DC,FS.MA,MA Division of Marine Fisheries,42.66801,-70.67422,45,6,16,vegetative,0.0625,12,NA,,,
5/31/2024,MA,Gloucester,DC,FS.MA,MA Division of Marine Fisheries,42.66801,-70.67422,45,7,19,vegetative,0.0625,21,NA,,,
5/31/2024,MA,Gloucester,DC,FS.MA,MA Division of Marine Fisheries,42.66801,-70.67422,45,8,22,vegetative,0.0625,6,NA,,,
5/31/2024,MA,Gloucester,DC,FS.MA,MA Division of Marine Fisheries,42.66801,-70.67422,45,9,25,vegetative,0.0625,15,NA,,,
5/31/2024,MA,Gloucester,DC,FS.MA,MA Division of Marine Fisheries,42.66801,-70.67422,45,10,28,vegetative,0.0625,11,NA,,,
5/31/2024,MA,Gloucester,DC,FS.MA,MA Division of Marine Fisheries,42.66801,-70.67422,45,11,31,vegetative,0.0625,9,NA,,,
5/31/2024,MA,Gloucester,DC,FS.MA,MA Division of Marine Fisheries,42.66801,-70.67422,45,12,34,vegetative,0.0625,13,NA,,,
5/31/2024,MA,Gloucester,DC,FS.MA,MA Division of Marine Fisheries,42.66801,-70.67422,45,1,1,reproductive,0.25,0,NA,,,
5/31/2024,MA,Gloucester,DC,FS.MA,MA Division of Marine Fisheries,42.66801,-70.67422,45,2,4,reproductive,0.25,0,NA,,,
5/31/2024,MA,Gloucester,DC,FS.MA,MA Division of Marine Fisheries,42.66801,-70.67422,45,3,7,reproductive,0.25,0,NA,,,
5/31/2024,MA,Gloucester,DC,FS.MA,MA Division of Marine Fisheries,42.66801,-70.67422,45,4,10,reproductive,0.25,0,NA,,,
5/31/2024,MA,Gloucester,DC,FS.MA,MA Division of Marine Fisheries,42.66801,-70.67422,45,5,13,reproductive,0.25,0,NA,,,
5/31/2024,MA,Gloucester,DC,FS.MA,MA Division of Marine Fisheries,42.66801,-70.67422,45,6,16,reproductive,0.25,0,NA,,,
5/31/2024,MA,Gloucester,DC,FS.MA,MA Division of Marine Fisheries,42.66801,-70.67422,45,7,19,reproductive,0.25,0,NA,,,
5/31/2024,MA,Gloucester,DC,FS.MA,MA Division of Marine Fisheries,42.66801,-70.67422,45,8,22,reproductive,0.25,0,NA,,,
5/31/2024,MA,Gloucester,DC,FS.MA,MA Division of Marine Fisheries,42.66801,-70.67422,45,9,25,reproductive,0.25,0,NA,,,
5/31/2024,MA,Gloucester,DC,FS.MA,MA Division of Marine Fisheries,42.66801,-70.67422,45,10,28,reproductive,0.25,0,NA,,,
5/31/2024,MA,Gloucester,DC,FS.MA,MA Division of Marine Fisheries,42.66801,-70.67422,45,11,31,reproductive,0.25,0,NA,,,
5/31/2024,MA,Gloucester,DC,FS.MA,MA Division of Marine Fisheries,42.66801,-70.67422,45,12,34,reproductive,0.25,0,NA,,,
5/31/2024,MA,Beverly,WB,IS.MA,MA Division of Marine Fisheries,42.55635,-70.80848,90,1,1,vegetative,0.0625,8,NA,,,
5/31/2024,MA,Beverly,WB,IS.MA,MA Division of Marine Fisheries,42.55635,-70.80848,90,2,4,vegetative,0.0625,16,NA,,,
5/31/2024,MA,Beverly,WB,IS.MA,MA Division of Marine Fisheries,42.55635,-70.80848,90,3,7,vegetative,0.0625,12,NA,,,
5/31/2024,MA,Beverly,WB,IS.MA,MA Division of Marine Fisheries,42.55635,-70.80848,90,4,10,vegetative,0.0625,7,NA,,,
5/31/2024,MA,Beverly,WB,IS.MA,MA Division of Marine Fisheries,42.55635,-70.80848,90,5,13,vegetative,0.0625,11,NA,,,
5/31/2024,MA,Beverly,WB,IS.MA,MA Division of Marine Fisheries,42.55635,-70.80848,90,6,16,vegetative,0.0625,2,NA,,,
5/31/2024,MA,Beverly,WB,IS.MA,MA Division of Marine Fisheries,42.55635,-70.80848,90,7,19,vegetative,0.0625,5,NA,,,
5/31/2024,MA,Beverly,WB,IS.MA,MA Division of Marine Fisheries,42.55635,-70.80848,90,8,22,vegetative,0.0625,7,NA,,,
5/31/2024,MA,Beverly,WB,IS.MA,MA Division of Marine Fisheries,42.55635,-70.80848,90,9,25,vegetative,0.0625,4,NA,,,
5/31/2024,MA,Beverly,WB,IS.MA,MA Division of Marine Fisheries,42.55635,-70.80848,90,10,28,vegetative,0.0625,3,NA,,,
5/31/2024,MA,Beverly,WB,IS.MA,MA Division of Marine Fisheries,42.55635,-70.80848,90,11,31,vegetative,0.0625,1,NA,,,
5/31/2024,MA,Beverly,WB,IS.MA,MA Division of Marine Fisheries,42.55635,-70.80848,90,12,34,vegetative,0.0625,1,NA,,,
5/31/2024,MA,Beverly,WB,IS.MA,MA Division of Marine Fisheries,42.55635,-70.80848,90,1,1,reproductive,0.25,0,NA,,,
5/31/2024,MA,Beverly,WB,IS.MA,MA Division of Marine Fisheries,42.55635,-70.80848,90,2,4,reproductive,0.25,1,NA,,,
5/31/2024,MA,Beverly,WB,IS.MA,MA Division of Marine Fisheries,42.55635,-70.80848,90,3,7,reproductive,0.25,0,NA,,,
5/31/2024,MA,Beverly,WB,IS.MA,MA Division of Marine Fisheries,42.55635,-70.80848,90,4,10,reproductive,0.25,0,NA,,,
5/31/2024,MA,Beverly,WB,IS.MA,MA Division of Marine Fisheries,42.55635,-70.80848,90,5,13,reproductive,0.25,0,NA,,,
5/31/2024,MA,Beverly,WB,IS.MA,MA Division of Marine Fisheries,42.55635,-70.80848,90,6,16,reproductive,0.25,0,NA,,,
5/31/2024,MA,Beverly,WB,IS.MA,MA Division of Marine Fisheries,42.55635,-70.80848,90,7,19,reproductive,0.25,1,NA,,,
